file_name, filter_, image_size, camera, center_ra(deg), center_dec(deg), width_ra('), width_dec('), jd, exp_time(s), ccd_temp(C)
19970618_1510_14.54.fits,14.54,"(2048, 15000)",Loral1,227.498990957,33.0026442801,148.372883184,20.2939706406,2450617.68544,30720.0,-33.15
19970321_1130_14.54.fits,14.54,"(2048, 15000)",Loral1,172.499011592,33.0027163797,148.374980503,20.3150304214,2450528.77606,30720.0,-33.15
19970629_1910_14.54.fits,14.54,"(2048, 15000)",Loral1,287.499086276,33.01826463,148.373092925,20.2939706406,2450628.82163,30720.0,-33.15
19970524_1250_14.54.fits,14.54,"(2048, 15000)",Loral1,192.50320339,32.9994696007,148.37519022,20.3159887228,2450592.65674,30720.0,-33.15
19970527_1620_14.54.fits,14.54,"(2048, 15000)",Loral1,244.999099427,33.0102386746,148.372883159,20.3159887228,2450595.79399,30720.0,-33.15
19970618_1550_14.54.fits,14.54,"(2048, 15000)",Loral1,237.499083488,33.0050349779,148.372673417,20.2939706406,2450617.71315,30720.0,-33.15
19970618_1620_14.54.fits,14.54,"(2048, 15000)",Loral1,244.998939797,33.0070134705,148.372883184,20.2939706406,2450617.73393,30720.0,-33.15
19970629_1600_14.54.fits,14.54,"(2048, 15000)",Loral1,240.003282986,33.0047033959,148.372883159,20.2939706406,2450628.69005,30720.0,-33.15
19970524_1610_14.54.fits,14.54,"(2048, 15000)",Loral1,242.499058263,33.0091951237,148.372883159,20.3159887228,2450592.79526,30720.0,-33.15
19970623_1620_14.54.fits,14.54,"(2048, 15000)",Loral1,245.003258218,33.0058426171,148.372883159,20.2939706406,2450622.72028,30720.0,-33.15
19970618_1800_14.54.fits,14.54,"(2048, 15000)",Loral1,269.998986344,33.0142827082,148.372883159,20.2939706406,2450617.80318,30720.0,-33.15
19970618_1650_14.54.fits,14.54,"(2048, 15000)",Loral1,252.5032257,33.0091148783,148.373092925,20.2939706406,2450617.75472,30720.0,-33.15
19970629_1800_14.54.fits,14.54,"(2048, 15000)",Loral1,269.99898377,33.0131429897,148.372883159,20.2939706406,2450628.77315,30720.0,-33.15
19970321_1210_14.54.fits,14.54,"(2048, 15000)",Loral1,182.499148523,33.0030943034,148.374351302,20.3150304214,2450528.80376,30720.0,-33.15
19970524_1430_14.54.fits,14.54,"(2048, 15000)",Loral1,217.503223185,33.0031269613,148.373092925,20.3159887228,2450592.72601,30720.0,-33.15
19970624_1640_14.54.fits,14.54,"(2048, 15000)",Loral1,250.003223027,33.0077035304,148.374980503,20.2939706406,2450623.73141,30720.0,-33.15
19970321_1250_14.54.fits,14.54,"(2048, 15000)",Loral1,192.499069638,33.0039383923,148.372883159,20.3150304214,2450528.83147,30720.0,-33.15
19970321_1120_14.54.fits,14.54,"(2048, 15000)",Loral1,169.998954594,33.0026963978,148.37519022,20.3150304214,2450528.76913,30720.0,-33.15
19970618_1730_14.54.fits,14.54,"(2048, 15000)",Loral1,262.499058805,33.0120408433,148.372883184,20.2939706406,2450617.78241,30720.0,-33.15
19970321_1310_14.54.fits,14.54,"(2048, 15000)",Loral1,197.499058662,33.0045277897,148.372883184,20.3150304214,2450528.84532,30720.0,-33.15
19970618_1440_14.54.fits,14.54,"(2048, 15000)",Loral1,219.999057343,33.0010765786,148.372883159,20.2939706406,2450617.66466,30720.0,-33.15
19970321_1440_14.54.fits,14.54,"(2048, 15000)",Loral1,220.003196366,33.0084080467,148.792347402,20.3150304214,2450528.90767,30720.0,-33.15
19970624_1520_14.54.fits,14.54,"(2048, 15000)",Loral1,229.99908568,33.0025880456,148.374980478,20.2939706406,2450623.67598,30720.0,-33.15
19970624_1740_14.54.fits,14.54,"(2048, 15000)",Loral1,264.999124323,33.012047166,148.374770761,20.2939706406,2450623.77295,30720.0,-33.15
19970618_1410_14.54.fits,14.54,"(2048, 15000)",Loral1,212.499093298,32.9997321023,148.372883159,20.2939706406,2450617.64388,30720.0,-33.15
19970618_1820_14.54.fits,14.54,"(2048, 15000)",Loral1,274.998981235,33.0157781812,148.373092925,20.2939706406,2450617.81703,30720.0,-33.15
19970321_1520_14.54.fits,14.54,"(2048, 15000)",Loral1,229.99901756,33.0106665128,148.374980478,20.3150304214,2450528.93536,30720.0,-33.15
19970629_1550_14.54.fits,14.54,"(2048, 15000)",Loral1,237.498954154,33.00407712,148.372883159,20.2939706406,2450628.68311,30720.0,-33.15
19970321_1640_14.54.fits,14.54,"(2048, 15000)",Loral1,249.999082522,33.0158182228,148.374980478,20.3150304214,2450528.99077,30720.0,-33.15
19970618_1710_14.54.fits,14.54,"(2048, 15000)",Loral1,257.498992259,33.0105636951,148.372883159,20.2939706406,2450617.76856,30720.0,-33.15
19970321_1610_14.54.fits,14.54,"(2048, 15000)",Loral1,242.499015305,33.0138141933,148.372883184,20.3150304214,2450528.96999,30720.0,-33.15
19970524_1330_14.54.fits,14.54,"(2048, 15000)",Loral1,202.503314694,33.0005871732,148.374980503,20.3159887228,2450592.68445,30720.0,-33.15
19970321_1230_14.54.fits,14.54,"(2048, 15000)",Loral1,187.498980397,33.0034593407,148.373092925,20.3150304214,2450528.81762,30720.0,-33.15
19970527_1540_14.54.fits,14.54,"(2048, 15000)",Loral1,234.999137209,33.0075348626,148.37519022,20.3159887228,2450595.76629,30720.0,-33.15
19970524_1410_14.54.fits,14.54,"(2048, 15000)",Loral1,212.503328634,33.0021730064,148.37581942,20.3159887228,2450592.71215,30720.0,-33.15
19970629_1710_14.54.fits,14.54,"(2048, 15000)",Loral1,257.503199649,33.0094782117,148.372883184,20.2939706406,2450628.73853,30720.0,-33.15
19970618_1720_14.54.fits,14.54,"(2048, 15000)",Loral1,259.999031542,33.0112995821,148.374980478,20.2939706406,2450617.77548,30720.0,-33.15
19970524_1640_14.54.fits,14.54,"(2048, 15000)",Loral1,249.999024532,33.0113246371,148.372883184,20.3159887228,2450592.81604,30720.0,-33.15
19970524_1300_14.54.fits,14.54,"(2048, 15000)",Loral1,194.999103848,32.99970257,148.372883184,20.3159887228,2450592.66365,30720.0,-33.15
19970524_1220_14.54.fits,14.54,"(2048, 15000)",Loral1,184.999134223,32.9989595329,148.372883159,20.3159887228,2450592.63594,30720.0,-33.15
19970629_1820_14.54.fits,14.54,"(2048, 15000)",Loral1,274.999084224,33.0146240049,148.374770761,20.2939706406,2450628.787,30720.0,-33.15
19970524_1530_14.54.fits,14.54,"(2048, 15000)",Loral1,232.4991666,33.0065429191,148.373722101,20.3159887228,2450592.76756,30720.0,-33.15
19970321_1200_14.54.fits,14.54,"(2048, 15000)",Loral1,180.003264295,33.0029556308,148.377077822,20.3150304214,2450528.79685,30720.0,-33.15
19970629_1700_14.54.fits,14.54,"(2048, 15000)",Loral1,254.999058443,33.0087612485,148.792347402,20.2939706406,2450628.7316,30720.0,-33.15
19970321_1140_14.54.fits,14.54,"(2048, 15000)",Loral1,174.999082003,33.0027662846,148.374980503,20.3150304214,2450528.78298,30720.0,-33.15
19970623_1540_14.54.fits,14.54,"(2048, 15000)",Loral1,234.998932785,33.0032678742,148.373302642,20.2939706406,2450622.69257,30720.0,-33.15
19970321_1050_14.54.fits,14.54,"(2048, 15000)",Loral1,162.498980299,33.0028160665,148.372673442,20.3150304214,2450528.74835,30720.0,-33.15
19970618_1540_14.54.fits,14.54,"(2048, 15000)",Loral1,235.003309622,33.0044094661,148.373092925,20.2939706406,2450617.70623,30720.0,-33.15
19970527_1530_14.54.fits,14.54,"(2048, 15000)",Loral1,232.499078304,33.0068982597,148.3730929,20.3159887228,2450595.75936,30720.0,-33.15
19970624_1710_14.54.fits,14.54,"(2048, 15000)",Loral1,257.499037319,33.0098421154,148.372883184,20.2939706406,2450623.75217,30720.0,-33.15
19970624_1840_14.54.fits,14.54,"(2048, 15000)",Loral1,279.999063874,33.0165016939,148.3730929,20.2939706406,2450623.8145,30720.0,-33.15
19970618_1750_14.54.fits,14.54,"(2048, 15000)",Loral1,267.499077901,33.0135338392,148.374980503,20.2939706406,2450617.79626,30720.0,-33.15
19970623_1730_14.54.fits,14.54,"(2048, 15000)",Loral1,262.50327372,33.0108286225,148.374980478,20.2939706406,2450622.76877,30720.0,-33.15
19970618_1500_14.54.fits,14.54,"(2048, 15000)",Loral1,225.003308168,33.0020994103,148.374980503,20.2939706406,2450617.67853,30720.0,-33.15
19970524_1420_14.54.fits,14.54,"(2048, 15000)",Loral1,214.998977362,33.0026364471,148.373092925,20.3159887228,2450592.71907,30720.0,-33.15
19970623_1600_14.54.fits,14.54,"(2048, 15000)",Loral1,239.999076222,33.004521936,148.372883159,20.2939706406,2450622.70642,30720.0,-33.15
19970524_1230_14.54.fits,14.54,"(2048, 15000)",Loral1,187.503194693,32.9990976224,148.372883159,20.3159887228,2450592.64288,30720.0,-33.15
19970527_1520_14.54.fits,14.54,"(2048, 15000)",Loral1,229.999083282,33.0062798904,148.372883184,20.3159887228,2450595.75244,30720.0,-33.15
19970618_1420_14.54.fits,14.54,"(2048, 15000)",Loral1,214.999063161,33.0001539507,148.372883159,20.2939706406,2450617.65081,30720.0,-33.15
19970321_1510_14.54.fits,14.54,"(2048, 15000)",Loral1,227.498943102,33.0100766872,148.372883159,20.3150304214,2450528.92844,30720.0,-33.15
19970629_1900_14.54.fits,14.54,"(2048, 15000)",Loral1,285.003151887,33.017550315,148.372883159,20.2939706406,2450628.81471,30720.0,-33.15
19970629_1830_14.54.fits,14.54,"(2048, 15000)",Loral1,277.503252917,33.0153632239,148.374980478,20.2939706406,2450628.79394,30720.0,-33.15
19970321_1600_14.54.fits,14.54,"(2048, 15000)",Loral1,239.999041829,33.0131621373,148.3730929,20.3150304214,2450528.96306,30720.0,-33.15
19970624_1530_14.54.fits,14.54,"(2048, 15000)",Loral1,232.503149821,33.0031666643,148.374980503,20.2939706406,2450623.68292,30720.0,-33.15
19970624_1830_14.54.fits,14.54,"(2048, 15000)",Loral1,277.499016581,33.015764562,148.372883159,20.2939706406,2450623.80758,30720.0,-33.15
19970524_1500_14.54.fits,14.54,"(2048, 15000)",Loral1,224.998965052,33.0047381514,148.372883184,20.3159887228,2450592.74678,30720.0,-33.15
19970629_1610_14.54.fits,14.54,"(2048, 15000)",Loral1,242.499077284,33.0053442518,148.3730929,20.2939706406,2450628.69696,30720.0,-33.15
19970624_1630_14.54.fits,14.54,"(2048, 15000)",Loral1,247.498937516,33.0070099573,148.372883159,20.2939706406,2450623.72447,30720.0,-33.15
19970618_1400_14.54.fits,14.54,"(2048, 15000)",Loral1,209.999140165,32.9993376514,148.372883184,20.2939706406,2450617.63695,30720.0,-33.15
19970623_1510_14.54.fits,14.54,"(2048, 15000)",Loral1,227.503222058,33.0015313608,148.372883184,20.2939706406,2450622.6718,30720.0,-33.15
19970321_1500_14.54.fits,14.54,"(2048, 15000)",Loral1,225.003277513,33.0095037844,148.372883159,20.3150304214,2450528.92152,30720.0,-33.15
19970624_1450_14.54.fits,14.54,"(2048, 15000)",Loral1,222.503275328,33.0009864984,148.372883184,20.2939706406,2450623.65521,30720.0,-33.15
19970321_1300_14.54.fits,14.54,"(2048, 15000)",Loral1,195.003254336,33.0042200515,148.374980503,20.3150304214,2450528.83841,30720.0,-33.15
19970527_1510_14.54.fits,14.54,"(2048, 15000)",Loral1,227.49890921,33.0056808729,148.372883184,20.3159887228,2450595.74551,30720.0,-33.15
19970527_1500_14.54.fits,14.54,"(2048, 15000)",Loral1,225.003146379,33.0051033943,148.372883159,20.3159887228,2450595.7386,30720.0,-33.15
19970524_1340_14.54.fits,14.54,"(2048, 15000)",Loral1,204.999110005,33.0009407598,148.374980503,20.3159887228,2450592.69136,30720.0,-33.15
19970527_1450_14.54.fits,14.54,"(2048, 15000)",Loral1,222.499052954,33.0045456574,148.374980503,20.3159887228,2450595.73166,30720.0,-33.15
19970623_1650_14.54.fits,14.54,"(2048, 15000)",Loral1,252.498957265,33.0079215622,148.374980478,20.2939706406,2450622.74105,30720.0,-33.15
19970629_1840_14.54.fits,14.54,"(2048, 15000)",Loral1,279.99905325,33.0160964369,148.372883184,20.2939706406,2450628.80085,30720.0,-33.15
19970618_1700_14.54.fits,14.54,"(2048, 15000)",Loral1,254.999024283,33.0098346068,148.374980478,20.2939706406,2450617.76163,30720.0,-33.15
19970624_1750_14.54.fits,14.54,"(2048, 15000)",Loral1,267.498975998,33.0127901363,148.372673442,20.2939706406,2450623.77988,30720.0,-33.15
19970618_1630_14.54.fits,14.54,"(2048, 15000)",Loral1,247.499047904,33.0077017808,148.37519022,20.2939706406,2450617.74085,30720.0,-33.15
19970524_1310_14.54.fits,14.54,"(2048, 15000)",Loral1,197.503208254,32.9999673761,148.372883184,20.3159887228,2450592.67059,30720.0,-33.15
19970629_1720_14.54.fits,14.54,"(2048, 15000)",Loral1,259.99901409,33.0102004327,148.374980478,20.2939706406,2450628.74545,30720.0,-33.15
19970624_1550_14.54.fits,14.54,"(2048, 15000)",Loral1,237.499026113,33.0043797873,148.372883159,20.2939706406,2450623.69676,30720.0,-33.15
19970624_1650_14.54.fits,14.54,"(2048, 15000)",Loral1,252.499139441,33.0084061002,148.372883159,20.2939706406,2450623.73832,30720.0,-33.15
19970618_1810_14.54.fits,14.54,"(2048, 15000)",Loral1,272.503149002,33.015032552,148.3730929,20.2939706406,2450617.81012,30720.0,-33.15
19970623_1530_14.54.fits,14.54,"(2048, 15000)",Loral1,232.499010828,33.0026684564,148.372883159,20.2939706406,2450622.68564,30720.0,-33.15
19970624_1820_14.54.fits,14.54,"(2048, 15000)",Loral1,274.999045059,33.0150234463,148.374980503,20.2939706406,2450623.80065,30720.0,-33.15
19970321_1320_14.54.fits,14.54,"(2048, 15000)",Loral1,199.999057498,33.0048625036,148.372883159,20.3150304214,2450528.85225,30720.0,-33.15
19970623_1720_14.54.fits,14.54,"(2048, 15000)",Loral1,259.999048534,33.0100908534,148.372883159,20.2939706406,2450622.76183,30720.0,-33.15
19970618_1610_14.54.fits,14.54,"(2048, 15000)",Loral1,242.499118254,33.0063387717,148.37519022,20.2939706406,2450617.727,30720.0,-33.15
19970629_1740_14.54.fits,14.54,"(2048, 15000)",Loral1,265.003222195,33.0116659732,148.374980478,20.2939706406,2450628.75931,30720.0,-33.15
19970524_1630_14.54.fits,14.54,"(2048, 15000)",Loral1,247.503212529,33.0106052727,148.374980503,20.3159887228,2450592.80912,30720.0,-33.15
19970629_1630_14.54.fits,14.54,"(2048, 15000)",Loral1,247.499127906,33.0066734204,148.372883184,20.2939706406,2450628.71082,30720.0,-33.15
19970321_1330_14.54.fits,14.54,"(2048, 15000)",Loral1,202.499078162,33.0052230656,148.3730929,20.3150304214,2450528.85918,30720.0,-33.15
19970624_1440_14.54.fits,14.54,"(2048, 15000)",Loral1,219.999087594,33.0004984589,148.372883184,20.2939706406,2450623.64828,30720.0,-33.15
19970321_1110_14.54.fits,14.54,"(2048, 15000)",Loral1,167.499064665,33.0027063739,148.372883159,20.3150304214,2450528.7622,30720.0,-33.15
19970624_1500_14.54.fits,14.54,"(2048, 15000)",Loral1,224.999128518,33.0014969922,148.372883184,20.2939706406,2450623.66213,30720.0,-33.15
19970618_1430_14.54.fits,14.54,"(2048, 15000)",Loral1,217.499050829,33.0006023938,148.372883159,20.2939706406,2450617.65773,30720.0,-33.15
19990521_1640_14.65.fits,14.65,"(1024, 10000)",PV10K,250.001582844,32.9845475034,159.964446565,16.42557761,2451319.82358,24576.0,-33.15
19990521_1320_14.65.fits,14.65,"(1024, 10000)",PV10K,200.001772445,32.9800703409,159.968431594,16.42557761,2451319.68506,24576.0,-33.15
19990521_1650_14.65.fits,14.65,"(1024, 10000)",PV10K,252.501422134,32.9848176862,159.967173175,16.42557761,2451319.8305,24576.0,-33.15
19990521_1540_14.65.fits,14.65,"(1024, 10000)",PV10K,234.997251949,32.9829723546,159.968221895,16.42557761,2451319.78201,24576.0,-33.15
19990521_1150_14.65.fits,14.65,"(1024, 10000)",PV10K,177.501695355,32.9791553682,159.968012146,16.42557761,2451319.62272,24576.0,-33.15
19990521_1740_14.65.fits,14.65,"(1024, 10000)",PV10K,265.001508143,32.9861712199,159.967382899,16.42557761,2451319.86513,24576.0,-33.15
19990521_1300_14.65.fits,14.65,"(1024, 10000)",PV10K,195.001724059,32.9797917225,159.968012146,16.42557761,2451319.67121,24576.0,-33.15
19990521_1430_14.65.fits,14.65,"(1024, 10000)",PV10K,217.501819252,32.9813400376,159.955637536,16.42557761,2451319.73354,24576.0,-33.15
19990521_1200_14.65.fits,14.65,"(1024, 10000)",PV10K,179.997648752,32.9792123953,159.968431619,16.42557761,2451319.62964,24576.0,-33.15
19990521_1710_14.65.fits,14.65,"(1024, 10000)",PV10K,257.501471106,32.985360143,159.967592648,16.42557761,2451319.84435,24576.0,-33.15
19990521_1310_14.65.fits,14.65,"(1024, 10000)",PV10K,197.497720097,32.9799257293,159.968012121,16.42557761,2451319.67812,24576.0,-33.15
19990521_1500_14.65.fits,14.65,"(1024, 10000)",PV10K,225.00160651,32.9820034972,159.95668623,16.42557761,2451319.75432,24576.0,-33.15
19990521_1410_14.65.fits,14.65,"(1024, 10000)",PV10K,212.501857389,32.9809343513,159.968012146,16.42557761,2451319.71969,24576.0,-33.15
19990521_1420_14.65.fits,14.65,"(1024, 10000)",PV10K,214.997547263,32.9811329164,159.96444659,16.42557761,2451319.7266,24576.0,-33.15
19990521_1140_14.65.fits,14.65,"(1024, 10000)",PV10K,174.99772235,32.9791097981,159.967802397,16.42557761,2451319.61578,24576.0,-33.15
19990521_1730_14.65.fits,14.65,"(1024, 10000)",PV10K,262.497410349,32.9859014536,159.967592648,16.42557761,2451319.85819,24576.0,-33.15
19990521_1230_14.65.fits,14.65,"(1024, 10000)",PV10K,187.501894103,32.979452426,159.968012146,16.42557761,2451319.65043,24576.0,-33.15
19990521_1440_14.65.fits,14.65,"(1024, 10000)",PV10K,220.002157259,32.9815543079,159.986469174,16.42557761,2451319.74047,24576.0,-33.15
19990521_1530_14.65.fits,14.65,"(1024, 10000)",PV10K,232.501369298,32.9827227262,159.96822187,16.42557761,2451319.7751,24576.0,-33.15
19990521_1350_14.65.fits,14.65,"(1024, 10000)",PV10K,207.501701767,32.9805615863,159.965495284,16.42557761,2451319.70584,24576.0,-33.15
19990521_1330_14.65.fits,14.65,"(1024, 10000)",PV10K,202.501641302,32.9802245991,159.967802397,16.42557761,2451319.69198,24576.0,-33.15
19990521_1400_14.65.fits,14.65,"(1024, 10000)",PV10K,209.997750086,32.9807433678,159.967382899,16.42557761,2451319.71275,24576.0,-33.15
19990521_1510_14.65.fits,14.65,"(1024, 10000)",PV10K,227.497447103,32.9822372456,159.96822187,16.42557761,2451319.76123,24576.0,-33.15
19990521_1450_14.65.fits,14.65,"(1024, 10000)",PV10K,222.49766334,32.981775205,159.980386731,16.42557761,2451319.74738,24576.0,-33.15
19990521_1240_14.65.fits,14.65,"(1024, 10000)",PV10K,190.001722855,32.9795547305,159.96822187,16.42557761,2451319.65735,24576.0,-33.15
19990521_1210_14.65.fits,14.65,"(1024, 10000)",PV10K,182.501620585,32.979281137,159.967802397,16.42557761,2451319.63657,24576.0,-33.15
19990521_1220_14.65.fits,14.65,"(1024, 10000)",PV10K,185.001755783,32.9793611658,159.96822187,16.42557761,2451319.6435,24576.0,-33.15
19990521_1700_14.65.fits,14.65,"(1024, 10000)",PV10K,254.997417064,32.9850883072,159.967382924,16.42557761,2451319.83741,24576.0,-33.15
19990521_1250_14.65.fits,14.65,"(1024, 10000)",PV10K,192.497704258,32.9796677128,159.968012146,16.42557761,2451319.66427,24576.0,-33.15
19990521_1520_14.65.fits,14.65,"(1024, 10000)",PV10K,230.001324376,32.9824775156,159.96822187,16.42557761,2451319.76817,24576.0,-33.15
19990521_1340_14.65.fits,14.65,"(1024, 10000)",PV10K,205.001847347,32.9803884665,159.967802397,16.42557761,2451319.69891,24576.0,-33.15
19990521_1720_14.65.fits,14.65,"(1024, 10000)",PV10K,260.00135891,32.985631351,159.967382924,16.42557761,2451319.85128,24576.0,-33.15
19970505_1840_14.68.fits,14.68,"(2048, 15000)",Loral1,279.999018125,33.0217017326,148.372673442,20.3159887228,2450573.95101,30720.0,-33.15
19970503_1820_14.68.fits,14.68,"(2048, 15000)",Loral1,275.003136615,33.0200906025,148.374980478,20.3159887228,2450571.94264,30720.0,-33.15
19970602_1500_14.68.fits,14.68,"(2048, 15000)",Loral1,224.999070862,33.003055221,148.372883159,20.3159887228,2450601.7222,30720.0,-33.15
19970503_1540_14.68.fits,14.68,"(2048, 15000)",Loral1,234.998945226,33.0085612048,148.372883159,20.3159887228,2450571.83182,30720.0,-33.15
19970602_1250_14.68.fits,14.68,"(2048, 15000)",Loral1,192.503271169,32.9979675598,148.374980503,20.3159887228,2450601.63216,30720.0,-33.15
19970602_1800_14.68.fits,14.68,"(2048, 15000)",Loral1,269.999035282,33.0155236596,148.372883159,20.3159887228,2450601.84687,30720.0,-33.15
19970505_1610_14.68.fits,14.68,"(2048, 15000)",Loral1,242.50315435,33.0107456312,148.372883184,20.3159887228,2450573.84715,30720.0,-33.15
19970602_1400_14.68.fits,14.68,"(2048, 15000)",Loral1,209.973261135,33.000121577,148.376658338,20.3159887228,2450601.68057,30720.0,-33.15
19970503_1740_14.68.fits,14.68,"(2048, 15000)",Loral1,264.998987568,33.0171454747,148.374980478,20.3159887228,2450571.91492,30720.0,-33.15
19970602_1820_14.68.fits,14.68,"(2048, 15000)",Loral1,274.998957766,33.0170246033,148.372883184,20.3159887228,2450601.86072,30720.0,-33.15
